ID,list,case,sex,age,acq_date,condition,stim_nr,stim_category,stim_A,stim_T,AC,TY
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,23,Nachricht aufsprechen,A_Nachr2_8,T_Nachr2,Nachricht aufsprechen,5
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,24,Nachricht aufsprechen,A_Nachr3_8,T_Nachr3,Nachricht aufsprechen,6
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,25,nass machen,A_Nassm1_9,T_Nassm1,nass machen,5
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,26,nass machen,A_Nassm2_9,T_Nassm2,nass machen,4
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,27,nass machen,A_Nassm3_9,T_Nassm3,nass machen,5
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,28,predigen,A_Predi1_10,T_Predi1,predigen,6
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,29,predigen,A_Predi2_10,T_Predi2,predigen,5
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,30,predigen,A_Predi3_10,T_Predi3,predigen,5
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,31,putzen,A_Putze1_11,T_Putze1,putzen,4
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,32,putzen,A_Putze2_11,T_Putze2,putzen,6
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,33,putzen,A_Putze3_11,T_Putze3,putzen,7
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,34,reparieren,A_Repar1_12,T_Repar1,reparieren,5
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,35,reparieren,A_Repar2_12,T_Repar2,schrauben,5
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,36,reparieren,A_Repar3_12,T_Repar3,reparieren,6
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,37,schieben,A_Schie1_13,T_Schie1,schieben,5
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,38,schieben,A_Schie2_13,T_Schie2,schieben,6
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,39,schieben,A_Schie3_13,T_Schie3,drücken,5
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,40,schrauben,A_Schra1_14,T_Schra1,schrauben,7
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,41,schrauben,A_Schra2_14,T_Schra2,schrauben,6
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,42,schrauben,A_Schra3_14,T_Schra3,schrauben,5
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,43,singen,A_Singe1_15,T_Singe1,singen,6
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,44,singen,A_Singe2_15,T_Singe2,singen,6
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,45,singen,A_Singe3_15,T_Singe3,singen,7
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,46,treten,A_Trete1_16,T_Trete1,treten,6
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,47,treten,A_Trete2_16,T_Trete2,treten,5
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,48,treten,A_Trete3_16,T_Trete3,treten,6
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,49,verladen,A_Verla1_17,T_Verla1,verladen,4
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,50,verladen,A_Verla2_17,T_Verla2,verladen,4
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,51,verladen,A_Verla3_17,T_Verla3,verladen,4
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,52,Zähne putzen,A_Zaehn1_18,T_Zaehn1,Zähne putzen,7
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,53,Zähne putzen,A_Zaehn2_18,T_Zaehn2,Zähne putzen,5
387,4,16,weiblich,18,2021-04-20T09:49:49Z,dynamisch,54,Zähne putzen,A_Zaehn3_18,T_Zaehn3,Zähne putzen,7
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,1,angeln,A_Angel1_1,T_Angel1,angeln,7
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,2,angeln,A_Angel2_1,T_Angel2,angeln,7
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,3,angeln,A_Angel3_1,T_Angel3,angeln,6
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,4,bewässern,A_Bewae1_2,T_Bewae1,bewässern,7
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,5,bewässern,A_Bewae2_2,T_Bewae2,bewässern,5
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,6,bewässern,A_Bewae3_2,T_Bewae3,bewässern,7
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,7,braten,A_Brate1_3,T_Brate1,braten,7
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,8,braten,A_Brate2_3,T_Brate2,braten,5
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,9,braten,A_Brate3_3,T_Brate3,braten,7
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,10,bürsten,A_Buers1_4,T_Buers1,bürsten,7
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,11,bürsten,A_Buers2_4,T_Buers2,bürsten,3
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,12,bürsten,A_Buers3_4,T_Buers3,putzen,2
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,13,drücken,A_Druec1_5,T_Druec1,drücken,6
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,14,drücken,A_Druec2_5,T_Druec2,drücken,5
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,15,drücken,A_Druec3_5,T_Druec3,drücken,6
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,16,Fahrrad fahren,A_Fahrr1_6,T_Fahrr1,Fahrrad fahren,7
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,17,Fahrrad fahren,A_Fahrr2_6,T_Fahrr2,Fahrrad fahren,7
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,18,Fahrrad fahren,A_Fahrr3_6,T_Fahrr3,treten,4
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,19,gärtnern,A_Gaert1_7,T_Gaert1,gärtnern,7
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,20,gärtnern,A_Gaert2_7,T_Gaert2,gärtnern,5
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,21,gärtnern,A_Gaert3_7,T_Gaert3,gärtnern,7
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,22,Nachricht aufsprechen,A_Nachr1_8,T_Nachr1,Nachricht aufsprechen,7
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,23,Nachricht aufsprechen,A_Nachr2_8,T_Nachr2,Nachricht aufsprechen,7
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,24,Nachricht aufsprechen,A_Nachr3_8,T_Nachr3,Nachricht aufsprechen,7
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,25,nass machen,A_Nassm1_9,T_Nassm1,nass machen,3
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,26,nass machen,A_Nassm2_9,T_Nassm2,nass machen,3
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,27,nass machen,A_Nassm3_9,T_Nassm3,nass machen,4
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,28,predigen,A_Predi1_10,T_Predi1,predigen,7
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,29,predigen,A_Predi2_10,T_Predi2,predigen,7
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,30,predigen,A_Predi3_10,T_Predi3,Nachricht aufsprechen,3
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,31,putzen,A_Putze1_11,T_Putze1,putzen,6
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,32,putzen,A_Putze2_11,T_Putze2,putzen,7
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,33,putzen,A_Putze3_11,T_Putze3,putzen,7
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,34,reparieren,A_Repar1_12,T_Repar1,reparieren,6
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,35,reparieren,A_Repar2_12,T_Repar2,reparieren,7
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,36,reparieren,A_Repar3_12,T_Repar3,reparieren,7
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,37,schieben,A_Schie1_13,T_Schie1,schieben,6
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,38,schieben,A_Schie2_13,T_Schie2,schieben,5
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,39,schieben,A_Schie3_13,T_Schie3,schieben,5
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,40,schrauben,A_Schra1_14,T_Schra1,schrauben,6
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,41,schrauben,A_Schra2_14,T_Schra2,schrauben,4
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,42,schrauben,A_Schra3_14,T_Schra3,reparieren,5
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,43,singen,A_Singe1_15,T_Singe1,singen,7
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,44,singen,A_Singe2_15,T_Singe2,singen,7
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,45,singen,A_Singe3_15,T_Singe3,singen,7
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,46,treten,A_Trete1_16,T_Trete1,treten,6
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,47,treten,A_Trete2_16,T_Trete2,treten,6
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,48,treten,A_Trete3_16,T_Trete3,treten,6
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,49,verladen,A_Verla1_17,T_Verla1,verladen,7
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,50,verladen,A_Verla2_17,T_Verla2,verladen,7
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,51,verladen,A_Verla3_17,T_Verla3,verladen,6
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,52,Zähne putzen,A_Zaehn1_18,T_Zaehn1,Zähne putzen,7
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,53,Zähne putzen,A_Zaehn2_18,T_Zaehn2,bürsten,4
361,4,17,weiblich,19,2021-04-21T10:44:32Z,dynamisch,54,Zähne putzen,A_Zaehn3_18,T_Zaehn3,Zähne putzen,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,1,angeln,A_Angel1_1,T_Angel1,angeln,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,2,angeln,A_Angel2_1,T_Angel2,angeln,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,3,angeln,A_Angel3_1,T_Angel3,angeln,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,4,bewässern,A_Bewae1_2,T_Bewae1,bewässern,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,5,bewässern,A_Bewae2_2,T_Bewae2,bewässern,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,6,bewässern,A_Bewae3_2,T_Bewae3,bewässern,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,7,braten,A_Brate1_3,T_Brate1,braten,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,8,braten,A_Brate2_3,T_Brate2,braten,6
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,9,braten,A_Brate3_3,T_Brate3,braten,4
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,10,bürsten,A_Buers1_4,T_Buers1,bürsten,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,11,bürsten,A_Buers2_4,T_Buers2,bürsten,2
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,12,bürsten,A_Buers3_4,T_Buers3,nass machen,1
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,13,drücken,A_Druec1_5,T_Druec1,drücken,3
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,14,drücken,A_Druec2_5,T_Druec2,drücken,5
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,15,drücken,A_Druec3_5,T_Druec3,drücken,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,16,Fahrrad fahren,A_Fahrr1_6,T_Fahrr1,Fahrrad fahren,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,17,Fahrrad fahren,A_Fahrr2_6,T_Fahrr2,Fahrrad fahren,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,18,Fahrrad fahren,A_Fahrr3_6,T_Fahrr3,Fahrrad fahren,6
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,19,gärtnern,A_Gaert1_7,T_Gaert1,gärtnern,6
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,20,gärtnern,A_Gaert2_7,T_Gaert2,gärtnern,5
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,21,gärtnern,A_Gaert3_7,T_Gaert3,gärtnern,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,22,Nachricht aufsprechen,A_Nachr1_8,T_Nachr1,Nachricht aufsprechen,4
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,23,Nachricht aufsprechen,A_Nachr2_8,T_Nachr2,Nachricht aufsprechen,5
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,24,Nachricht aufsprechen,A_Nachr3_8,T_Nachr3,Nachricht aufsprechen,5
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,25,nass machen,A_Nassm1_9,T_Nassm1,nass machen,4
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,26,nass machen,A_Nassm2_9,T_Nassm2,nass machen,4
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,27,nass machen,A_Nassm3_9,T_Nassm3,nass machen,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,28,predigen,A_Predi1_10,T_Predi1,predigen,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,29,predigen,A_Predi2_10,T_Predi2,predigen,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,30,predigen,A_Predi3_10,T_Predi3,predigen,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,31,putzen,A_Putze1_11,T_Putze1,putzen,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,32,putzen,A_Putze2_11,T_Putze2,putzen,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,33,putzen,A_Putze3_11,T_Putze3,putzen,4
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,34,reparieren,A_Repar1_12,T_Repar1,reparieren,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,35,reparieren,A_Repar2_12,T_Repar2,reparieren,4
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,36,reparieren,A_Repar3_12,T_Repar3,reparieren,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,37,schieben,A_Schie1_13,T_Schie1,schieben,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,38,schieben,A_Schie2_13,T_Schie2,schieben,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,39,schieben,A_Schie3_13,T_Schie3,schieben,5
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,40,schrauben,A_Schra1_14,T_Schra1,schrauben,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,41,schrauben,A_Schra2_14,T_Schra2,schrauben,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,42,schrauben,A_Schra3_14,T_Schra3,schrauben,6
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,43,singen,A_Singe1_15,T_Singe1,singen,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,44,singen,A_Singe2_15,T_Singe2,singen,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,45,singen,A_Singe3_15,T_Singe3,singen,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,46,treten,A_Trete1_16,T_Trete1,treten,5
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,47,treten,A_Trete2_16,T_Trete2,treten,6
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,48,treten,A_Trete3_16,T_Trete3,treten,6
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,49,verladen,A_Verla1_17,T_Verla1,verladen,6
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,50,verladen,A_Verla2_17,T_Verla2,verladen,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,51,verladen,A_Verla3_17,T_Verla3,verladen,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,52,Zähne putzen,A_Zaehn1_18,T_Zaehn1,Zähne putzen,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,53,Zähne putzen,A_Zaehn2_18,T_Zaehn2,Zähne putzen,7
430,4,18,weiblich,21,2021-04-22T19:17:37Z,dynamisch,54,Zähne putzen,A_Zaehn3_18,T_Zaehn3,Zähne putzen,7
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,1,angeln,A_Angel1_1,T_Angel1,angeln,6
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,2,angeln,A_Angel2_1,T_Angel2,angeln,6
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,3,angeln,A_Angel3_1,T_Angel3,angeln,5
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,4,bewässern,A_Bewae1_2,T_Bewae1,bewässern,4
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,5,bewässern,A_Bewae2_2,T_Bewae2,putzen,2
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,6,bewässern,A_Bewae3_2,T_Bewae3,bewässern,7
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,7,braten,A_Brate1_3,T_Brate1,braten,6
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,8,braten,A_Brate2_3,T_Brate2,braten,7
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,9,braten,A_Brate3_3,T_Brate3,braten,6
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,10,bürsten,A_Buers1_4,T_Buers1,bürsten,6
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,11,bürsten,A_Buers2_4,T_Buers2,bürsten,2
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,12,bürsten,A_Buers3_4,T_Buers3,nass machen,2
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,13,drücken,A_Druec1_5,T_Druec1,drücken,7
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,14,drücken,A_Druec2_5,T_Druec2,drücken,3
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,15,drücken,A_Druec3_5,T_Druec3,drücken,4
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,16,Fahrrad fahren,A_Fahrr1_6,T_Fahrr1,Fahrrad fahren,7
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,17,Fahrrad fahren,A_Fahrr2_6,T_Fahrr2,Fahrrad fahren,6
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,18,Fahrrad fahren,A_Fahrr3_6,T_Fahrr3,Fahrrad fahren,4
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,19,gärtnern,A_Gaert1_7,T_Gaert1,gärtnern,3
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,20,gärtnern,A_Gaert2_7,T_Gaert2,gärtnern,3
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,21,gärtnern,A_Gaert3_7,T_Gaert3,gärtnern,7
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,22,Nachricht aufsprechen,A_Nachr1_8,T_Nachr1,Nachricht aufsprechen,6
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,23,Nachricht aufsprechen,A_Nachr2_8,T_Nachr2,Nachricht aufsprechen,6
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,24,Nachricht aufsprechen,A_Nachr3_8,T_Nachr3,Nachricht aufsprechen,6
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,25,nass machen,A_Nassm1_9,T_Nassm1,nass machen,2
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,26,nass machen,A_Nassm2_9,T_Nassm2,nass machen,2
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,27,nass machen,A_Nassm3_9,T_Nassm3,nass machen,3
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,28,predigen,A_Predi1_10,T_Predi1,predigen,7
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,29,predigen,A_Predi2_10,T_Predi2,predigen,7
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,30,predigen,A_Predi3_10,T_Predi3,predigen,6
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,31,putzen,A_Putze1_11,T_Putze1,putzen,4
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,32,putzen,A_Putze2_11,T_Putze2,putzen,7
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,33,putzen,A_Putze3_11,T_Putze3,putzen,6
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,34,reparieren,A_Repar1_12,T_Repar1,reparieren,5
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,35,reparieren,A_Repar2_12,T_Repar2,putzen,3
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,36,reparieren,A_Repar3_12,T_Repar3,reparieren,5
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,37,schieben,A_Schie1_13,T_Schie1,schieben,7
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,38,schieben,A_Schie2_13,T_Schie2,schieben,5
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,39,schieben,A_Schie3_13,T_Schie3,schieben,4
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,40,schrauben,A_Schra1_14,T_Schra1,schrauben,7
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,41,schrauben,A_Schra2_14,T_Schra2,schrauben,5
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,42,schrauben,A_Schra3_14,T_Schra3,schrauben,5
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,43,singen,A_Singe1_15,T_Singe1,singen,6
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,44,singen,A_Singe2_15,T_Singe2,singen,6
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,45,singen,A_Singe3_15,T_Singe3,singen,5
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,46,treten,A_Trete1_16,T_Trete1,treten,3
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,47,treten,A_Trete2_16,T_Trete2,treten,3
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,48,treten,A_Trete3_16,T_Trete3,treten,3
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,49,verladen,A_Verla1_17,T_Verla1,verladen,4
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,50,verladen,A_Verla2_17,T_Verla2,verladen,6
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,51,verladen,A_Verla3_17,T_Verla3,verladen,6
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,52,Zähne putzen,A_Zaehn1_18,T_Zaehn1,Zähne putzen,7
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,53,Zähne putzen,A_Zaehn2_18,T_Zaehn2,Zähne putzen,3
500,4,19,divers,18,2021-04-22T20:57:58Z,dynamisch,54,Zähne putzen,A_Zaehn3_18,T_Zaehn3,Zähne putzen,6
487,4,20,weiblich,23,2021-04-23T11:07:34Z,dynamisch,1,angeln,A_Angel1_1,T_Angel1,angeln,7
487,4,20,weiblich,23,2021-04-23T11:07:34Z,dynamisch,2,angeln,A_Angel2_1,T_Angel2,angeln,7
487,4,20,weiblich,23,2021-04-23T11:07:34Z,dynamisch,3,angeln,A_Angel3_1,T_Angel3,angeln,7
487,4,20,weiblich,23,2021-04-23T11:07:34Z,dynamisch,4,bewässern,A_Bewae1_2,T_Bewae1,bewässern,7
487,4,20,weiblich,23,2021-04-23T11:07:34Z,dynamisch,5,bewässern,A_Bewae2_2,T_Bewae2,nass machen,6
487,4,20,weiblich,23,2021-04-23T11:07:34Z,dynamisch,6,bewässern,A_Bewae3_2,T_Bewae3,bewässern,7
487,4,20,weiblich,23,2021-04-23T11:07:34Z,dynamisch,7,braten,A_Brate1_3,T_Brate1,braten,7
487,4,20,weiblich,23,2021-04-23T11:07:34Z,dynamisch,8,braten,A_Brate2_3,T_Brate2,braten,7
487,4,20,weiblich,23,2021-04-23T11:07:34Z,dynamisch,9,braten,A_Brate3_3,T_Brate3,braten,5
487,4,20,weiblich,23,2021-04-23T11:07:34Z,dynamisch,10,bürsten,A_Buers1_4,T_Buers1,bürsten,7
487,4,20,weiblich,23,2021-04-23T11:07:34Z,dynamisch,11,bürsten,A_Buers2_4,T_Buers2,bürsten,4
487,4,20,weiblich,23,2021-04-23T11:07:34Z,dynamisch,12,bürsten,A_Buers3_4,T_Buers3,nass machen,2
487,4,20,weiblich,23,2021-04-23T11:07:34Z,dynamisch,13,drücken,A_Druec1_5,T_Druec1,drücken,6
487,4,20,weiblich,23,2021-04-23T11:07:34Z,dynamisch,14,drücken,A_Druec2_5,T_Druec2,drücken,7
487,4,20,weiblich,23,2021-04-23T11:07:34Z,dynamisch,15,drücken,A_Druec3_5,T_Druec3,drücken,6
487,4,20,weiblich,23,2021-04-23T11:07:34Z,dynamisch,16,Fahrrad fahren,A_Fahrr1_6,T_Fahrr1,Fahrrad fahren,7
487,4,20,weiblich,23,2021-04-23T11:07:34Z,dynamisch,17,Fahrrad fahren,A_Fahrr2_6,T_Fahrr2,Fahrrad fahren,7
487,4,20,weiblich,23,2021-04-23T11:07:34Z,dynamisch,18,Fahrrad fahren,A_Fahrr3_6,T_Fahrr3,Fahrrad fahren,7
487,4,20,weiblich,23,2021-04-23T11:07:34Z,dynamisch,19,gärtnern,A_Gaert1_7,T_Gaert1,gärtnern,6
487,4,20,weiblich,23,2021-04-23T11:07:34Z,dynamisch,20,gärtnern,A_Gaert2_7,T_Gaert2,gärtnern,7
487,4,20,weiblich,23,2021-04-23T11:07:34Z,dynamisch,21,gärtnern,A_Gaert3_7,T_Gaert3,gärtnern,7
